log_id,machine_id,operator_id,timestamp,engine_hours,rpm,hydraulic_pressure,fuel_level,fuel_used_l,idle_time_min,active_time_min,speed_kph,tilt_angle,temperature_c,seatbelt,proximity_alert,fault_codes,weather,soil_type,shift
640,EXC005,OP009,2024-01-14 07:30:00,1667.2,1314,223.8,40.4,4.78,22,104,2.5,8.5,95.4,fastened,0,P0100,sunny,clay,day
641,EXC004,OP003,2024-01-14 08:00:00,5761.3,1661,186.1,7.9,11.0,58,65,2.4,0.8,86.2,fastened,0,NONE,windy,loam,night
642,EXC005,OP005,2024-01-14 08:30:00,6103.9,2083,275.3,91.9,2.62,31,60,13.3,9.0,101.2,fastened,0,P0562,windy,loam,night
643,EXC005,OP003,2024-01-14 09:00:00,4641.5,2231,272.5,36.1,13.47,38,51,7.3,7.6,67.8,fastened,0,P0562,rainy,rock,night
644,EXC003,OP005,2024-01-14 09:30:00,6917.1,1591,182.6,72.0,1.96,30,55,2.7,0.1,96.6,fastened,0,NONE,windy,sand,night
645,EXC004,OP005,2024-01-14 10:00:00,2399.3,674,237.0,71.0,13.02,80,11,4.1,18.6,42.2,fastened,0,NONE,windy,sand,day
646,EXC002,OP001,2024-01-14 10:30:00,7064.8,1713,150.1,29.1,7.72,46,21,14.3,3.2,43.7,fastened,0,NONE,rainy,sand,night
647,EXC003,OP006,2024-01-14 11:00:00,5862.3,1824,227.7,11.1,6.72,45,93,11.2,11.0,68.4,fastened,0,NONE,cloudy,sand,night
648,EXC003,OP008,2024-01-14 11:30:00,6410.1,706,117.9,41.6,7.76,77,49,13.7,17.3,54.9,fastened,0,P0562,sunny,clay,night
649,EXC005,OP010,2024-01-14 12:00:00,5350.2,809,195.6,35.1,3.4,80,103,1.8,13.3,62.4,fastened,0,NONE,rainy,clay,night
650,EXC005,OP004,2024-01-14 12:30:00,6786.1,962,140.2,71.5,7.14,13,53,8.2,3.7,89.9,fastened,1,NONE,windy,loam,night
651,EXC003,OP009,2024-01-14 13:00:00,7945.5,2202,294.3,82.9,12.82,16,119,14.3,13.6,34.0,fastened,0,NONE,rainy,clay,night
652,EXC004,OP009,2024-01-14 13:30:00,3419.3,1591,197.9,26.1,12.11,30,29,4.8,16.7,84.1,fastened,0,NONE,rainy,sand,night
653,EXC002,OP010,2024-01-14 14:00:00,6529.9,1179,230.0,55.2,2.86,8,30,3.0,18.8,36.6,fastened,0,P0100,rainy,loam,night
654,EXC005,OP004,2024-01-14 14:30:00,5982.2,705,179.3,8.9,10.26,62,74,6.9,7.0,93.6,unfastened,0,NONE,cloudy,clay,day
655,EXC003,OP009,2024-01-14 15:00:00,3677.7,632,163.5,25.4,12.92,44,98,6.0,0.7,45.1,fastened,0,NONE,sunny,loam,night
656,EXC003,OP006,2024-01-14 15:30:00,7422.9,1934,144.6,77.4,12.39,3,25,3.3,13.4,85.1,fastened,0,NONE,rainy,sand,night
657,EXC004,OP001,2024-01-14 16:00:00,3216.0,1278,300.6,80.4,6.67,36,65,17.2,5.0,74.4,fastened,0,NONE,windy,sand,day
658,EXC004,OP003,2024-01-14 16:30:00,4567.2,2112,293.851308634026,78.8,1.2,74,34,8.7,17.2,58.9,fastened,0,NONE,sunny,rock,night
659,EXC001,OP007,2024-01-14 17:00:00,936.9,1014,129.3,18.5,14.0,81,91,10.9,15.0,50.1,fastened,0,NONE,sunny,loam,night
660,EXC002,OP002,2024-01-14 17:30:00,1883.6,2256,309.49574995727477,57.3,6.24,86,71,2.2,17.0,34.3,fastened,0,NONE,rainy,sand,night
661,EXC001,OP005,2024-01-14 18:00:00,6741.5,2294,192.1,45.2,5.73,83,81,11.0,21.3,56.5,fastened,0,P0562,cloudy,clay,day
662,EXC004,OP008,2024-01-14 18:30:00,3232.8,783,103.4,99.2,11.51,54,39,10.0,12.9,45.0,unfastened,1,NONE,windy,loam,day
663,EXC001,OP002,2024-01-14 19:00:00,3213.3,1764,216.2,67.1,4.33,83,41,16.8,19.9,40.2,fastened,0,NONE,cloudy,clay,night
664,EXC002,OP005,2024-01-14 19:30:00,2043.3,2280,128.6,93.8,12.6,86,80,7.4,14.1,85.4,fastened,0,NONE,rainy,loam,night
665,EXC003,OP003,2024-01-14 20:00:00,3983.7,1181,146.2,18.8,1.6,57,48,14.1,4.0,45.9,fastened,0,NONE,sunny,sand,day
666,EXC004,OP006,2024-01-14 20:30:00,6466.0,721,253.1,47.8,11.24,37,85,5.5,17.6,46.7,fastened,0,NONE,windy,rock,night
667,EXC003,OP003,2024-01-14 21:00:00,7171.8,2175,298.2404136278329,78.3,14.5,86,26,10.4,15.3,55.5,unfastened,0,NONE,cloudy,loam,day
668,EXC005,OP010,2024-01-14 21:30:00,653.9,1453,296.2,39.9,14.94,37,43,16.7,21.5,64.7,fastened,0,NONE,cloudy,loam,night
669,EXC005,OP001,2024-01-14 22:00:00,4641.1,648,244.6,65.1,13.9,14,21,11.3,5.4,68.5,fastened,0,NONE,rainy,clay,night
670,EXC001,OP010,2024-01-14 22:30:00,3791.5,2112,283.1,53.6,13.13,9,19,12.8,7.3,79.8,fastened,0,NONE,windy,loam,night
671,EXC005,OP008,2024-01-14 23:00:00,4952.8,1821,235.3,99.2,4.54,51,38,15.8,18.1,74.1,fastened,0,NONE,windy,rock,day
672,EXC004,OP009,2024-01-14 23:30:00,3633.5,726,291.1,21.5,14.52,3,63,16.7,1.4,66.1,fastened,0,NONE,windy,sand,day
673,EXC004,OP009,2024-01-15 00:00:00,3249.3,1065,179.6,93.9,13.95,10,25,3.7,13.9,59.5,unfastened,0,NONE,sunny,sand,day
674,EXC001,OP002,2024-01-15 00:30:00,3827.9,632,220.8,43.1,8.25,22,20,3.5,11.8,49.9,fastened,0,P0562,sunny,loam,night
675,EXC004,OP010,2024-01-15 01:00:00,4697.8,2318,213.5,49.5,6.33,47,106,9.9,3.7,83.2,fastened,0,NONE,windy,clay,night
676,EXC004,OP006,2024-01-15 01:30:00,4057.8,855,298.8,55.2,2.08,67,66,17.9,3.6,53.8,fastened,1,NONE,windy,rock,night
677,EXC003,OP010,2024-01-15 02:00:00,3829.9,2032,136.3,30.2,9.06,46,88,8.8,17.8,93.7,fastened,0,NONE,rainy,rock,night
678,EXC001,OP009,2024-01-15 02:30:00,6560.9,1520,227.2,96.5,10.66,45,89,6.0,0.3,74.0,fastened,0,NONE,windy,rock,night
679,EXC003,OP006,2024-01-15 03:00:00,5990.6,781,266.0,91.6,6.36,88,21,9.7,16.4,77.5,fastened,0,NONE,cloudy,sand,night
680,EXC005,OP004,2024-01-15 03:30:00,2796.9,2060,181.4,97.4,6.39,19,78,1.2,16.1,68.2,fastened,0,NONE,cloudy,rock,day
681,EXC004,OP002,2024-01-15 04:00:00,6424.6,2210,290.9,99.7,8.81,42,104,3.2,14.3,99.6,fastened,0,P0217,sunny,rock,day
682,EXC001,OP002,2024-01-15 04:30:00,6843.8,829,182.1,68.6,0.9,55,59,2.7,9.0,61.6,unfastened,0,NONE,windy,loam,night
683,EXC005,OP004,2024-01-15 05:00:00,1312.6,632,304.73527297202895,47.9,14.39,24,104,0.5,0.6,62.0,fastened,0,NONE,rainy,loam,day
684,EXC005,OP009,2024-01-15 05:30:00,4703.2,824,228.5,85.8,4.7,16,114,13.0,17.6,97.0,fastened,1,NONE,sunny,loam,night
685,EXC001,OP006,2024-01-15 06:00:00,2354.0,1828,192.5,7.3,2.54,4,70,5.9,2.8,75.4,fastened,0,NONE,windy,clay,night
686,EXC005,OP005,2024-01-15 06:30:00,5939.5,1623,103.3,84.3,0.58,29,21,3.0,6.2,63.7,fastened,1,NONE,sunny,sand,day
687,EXC003,OP003,2024-01-15 07:00:00,1986.4,750,115.4,52.2,12.92,22,77,9.2,20.8,49.7,fastened,0,P0562,windy,loam,night
688,EXC003,OP006,2024-01-15 07:30:00,5404.1,1021,143.0,69.0,13.02,17,106,5.8,6.6,48.4,fastened,0,NONE,sunny,rock,night
689,EXC003,OP007,2024-01-15 08:00:00,2115.5,1567,269.3,40.5,1.88,24,73,7.1,5.6,90.1,fastened,1,P0217,windy,sand,night
690,EXC004,OP010,2024-01-15 08:30:00,4138.0,623,296.2,40.0,2.71,82,98,5.7,21.4,51.0,fastened,0,NONE,cloudy,rock,night
691,EXC005,OP008,2024-01-15 09:00:00,7594.3,2375,220.0,8.0,6.99,74,68,0.1,1.9,30.4,fastened,0,NONE,sunny,sand,day
692,EXC004,OP007,2024-01-15 09:30:00,3112.3,2309,123.2,45.3,3.19,46,56,12.4,3.5,31.5,unfastened,0,NONE,sunny,loam,night
693,EXC005,OP010,2024-01-15 10:00:00,7018.3,2386,217.6,43.8,11.17,5,114,2.0,9.6,103.4,fastened,0,NONE,rainy,rock,night
694,EXC005,OP005,2024-01-15 10:30:00,7896.9,2233,288.2,26.4,1.34,66,26,3.9,17.3,72.0,fastened,1,NONE,sunny,sand,night
695,EXC001,OP010,2024-01-15 11:00:00,7011.3,1417,264.9,28.5,8.47,13,59,3.4,19.5,66.7,fastened,0,NONE,cloudy,rock,night
696,EXC002,OP004,2024-01-15 11:30:00,1410.3,835,164.0,60.5,6.05,64,27,6.0,16.6,98.8,fastened,0,NONE,windy,clay,day
697,EXC004,OP002,2024-01-15 12:00:00,6575.3,1910,127.3,35.2,7.24,51,82,2.9,21.5,56.4,fastened,0,NONE,windy,loam,night
698,EXC003,OP005,2024-01-15 12:30:00,354.0,1535,298.1,83.9,6.66,38,111,6.2,0.4,89.6,fastened,0,NONE,cloudy,clay,night
699,EXC001,OP002,2024-01-15 13:00:00,3207.1,1398,287.9,15.6,2.72,28,119,4.4,13.6,84.1,fastened,0,NONE,rainy,clay,night
700,EXC001,OP002,2024-01-15 13:30:00,6978.8,2098,111.8,59.9,3.69,87,35,1.1,2.6,65.8,fastened,0,NONE,windy,clay,night
701,EXC003,OP009,2024-01-15 14:00:00,5541.1,1602,281.2,20.2,1.44,8,90,15.7,20.0,88.1,fastened,0,NONE,rainy,clay,night
702,EXC004,OP008,2024-01-15 14:30:00,4308.6,929,121.4,55.2,2.17,4,106,5.5,20.6,102.4,fastened,0,NONE,sunny,clay,night
703,EXC001,OP003,2024-01-15 15:00:00,3164.1,2399,113.9,57.5,14.68,52,101,1.7,6.7,106.0718392584992,fastened,0,NONE,windy,clay,day
704,EXC001,OP009,2024-01-15 15:30:00,6517.1,723,266.9,66.0,4.56,37,65,9.4,18.2,31.3,fastened,0,NONE,sunny,sand,day
705,EXC001,OP001,2024-01-15 16:00:00,5705.5,1851,218.0,45.6,4.95,72,29,2.2,13.9,91.6,fastened,0,NONE,rainy,loam,night
706,EXC003,OP003,2024-01-15 16:30:00,3800.4,1780,191.2,53.4,2.34,3,60,13.9,2.2,60.3,fastened,0,NONE,windy,clay,day
707,EXC001,OP008,2024-01-15 17:00:00,7150.6,1655,298.8,22.2,11.45,37,95,1.1,13.3,70.8,fastened,0,NONE,rainy,rock,day
708,EXC003,OP004,2024-01-15 17:30:00,1916.6,693,284.6,49.0,13.9,13,78,8.4,21.5,46.7,fastened,1,NONE,cloudy,loam,day
709,EXC003,OP008,2024-01-15 18:00:00,1446.1,649,112.7,40.4,11.95,89,52,17.0,6.8,93.1,fastened,0,P0100,cloudy,loam,night
710,EXC003,OP009,2024-01-15 18:30:00,5178.1,2206,235.5,68.3,9.38,41,33,2.9,0.0,84.1,fastened,0,NONE,cloudy,sand,night
711,EXC004,OP001,2024-01-15 19:00:00,7778.8,1031,269.9,46.3,12.29,66,81,3.6,21.5,101.5,fastened,0,NONE,rainy,clay,day
712,EXC003,OP001,2024-01-15 19:30:00,2053.3,894,221.1,79.0,6.36,71,57,10.8,9.1,65.6,fastened,0,NONE,windy,sand,night
713,EXC004,OP010,2024-01-15 20:00:00,2072.4,2145,316.3,45.5,12.96,75,61,17.6,9.5,103.2,fastened,0,NONE,windy,rock,night
714,EXC004,OP006,2024-01-15 20:30:00,1202.0,2313,250.9,27.4,12.08,46,113,6.9,15.7,68.3,fastened,0,P0217,cloudy,loam,night
715,EXC005,OP006,2024-01-15 21:00:00,6898.5,1529,122.9,31.0,0.53,43,11,11.7,13.3,76.6,fastened,0,NONE,sunny,clay,night
716,EXC004,OP005,2024-01-15 21:30:00,1888.5,1164,143.6,9.3,7.57,83,36,2.7,6.6,80.6,fastened,0,NONE,cloudy,sand,night
717,EXC003,OP005,2024-01-15 22:00:00,4075.1,1859,281.8,56.3,4.34,29,111,11.5,2.2,66.7,fastened,0,NONE,windy,rock,day
718,EXC003,OP007,2024-01-15 22:30:00,7927.9,1475,319.3,83.9,1.75,18,111,4.5,18.2,72.2,unfastened,0,P0217,rainy,rock,day
719,EXC002,OP006,2024-01-15 23:00:00,195.9,1728,121.6,78.1,12.77,70,43,11.0,10.6,46.7,unfastened,0,NONE,cloudy,sand,day
720,EXC003,OP002,2024-01-15 23:30:00,4496.2,1935,294.7218244283996,46.6,0.62,9,119,1.6,14.8,57.2,fastened,0,NONE,sunny,loam,day
721,EXC001,OP007,2024-01-16 00:00:00,4147.1,1878,267.9,23.6,11.09,78,33,9.4,18.9,82.6,fastened,1,NONE,cloudy,loam,night
722,EXC005,OP007,2024-01-16 00:30:00,6478.8,1037,114.2,87.0,14.83,74,15,4.3,0.4,32.9,fastened,0,P0562,rainy,sand,night
723,EXC005,OP002,2024-01-16 01:00:00,2906.7,1960,305.8612467437241,10.4,7.49,87,43,12.3,18.9,82.5,fastened,0,NONE,rainy,rock,night
724,EXC001,OP004,2024-01-16 01:30:00,3341.7,1575,295.5,42.9,5.88,41,68,13.5,16.5,52.8,fastened,1,NONE,cloudy,sand,day
725,EXC004,OP008,2024-01-16 02:00:00,1426.7,2344,276.1,86.4,9.28,55,10,15.3,20.8,50.4,fastened,0,P0562,cloudy,rock,night
726,EXC001,OP007,2024-01-16 02:30:00,5952.4,736,314.10878952048404,42.4,12.17,79,28,17.9,5.1,82.0,fastened,0,NONE,sunny,sand,night
727,EXC004,OP002,2024-01-16 03:00:00,6299.2,2237,243.1,16.2,3.98,11,96,8.3,7.1,46.1,fastened,0,NONE,windy,sand,day
728,EXC001,OP001,2024-01-16 03:30:00,1179.6,730,171.0,30.3,4.14,74,78,12.1,14.6,102.1,fastened,1,NONE,cloudy,sand,night
729,EXC003,OP006,2024-01-16 04:00:00,3208.3,2390,299.4,62.0,9.3,42,76,0.3,20.4,104.3,fastened,0,NONE,windy,clay,day
730,EXC004,OP005,2024-01-16 04:30:00,7153.9,1940,165.7,19.4,14.13,56,118,16.3,21.8,64.4,fastened,0,NONE,cloudy,rock,day
731,EXC004,OP010,2024-01-16 05:00:00,121.4,871,160.6,67.2,4.83,80,35,11.1,9.2,60.1,fastened,0,NONE,rainy,loam,day
732,EXC003,OP006,2024-01-16 05:30:00,2460.2,812,295.0,46.6,5.96,83,108,7.6,11.9,35.9,fastened,0,NONE,rainy,sand,night
733,EXC005,OP010,2024-01-16 06:00:00,4484.8,733,249.8,36.8,14.9,67,49,7.8,3.8,88.4,fastened,1,NONE,cloudy,loam,day
734,EXC004,OP003,2024-01-16 06:30:00,2739.3,1455,297.0,27.9,3.06,15,111,13.6,15.3,42.2,unfastened,0,NONE,windy,sand,night
735,EXC002,OP005,2024-01-16 07:00:00,2249.2,2004,134.3,83.2,1.62,17,96,15.0,18.4,100.0,fastened,1,NONE,cloudy,clay,day
736,EXC004,OP002,2024-01-16 07:30:00,3734.3,1659,309.5,42.7,9.05,72,33,14.5,17.6,104.3,fastened,0,NONE,windy,sand,night
737,EXC004,OP006,2024-01-16 08:00:00,1534.0,1390,234.8,75.2,0.85,41,33,9.2,7.6,39.2,fastened,0,P0562,windy,sand,day
738,EXC002,OP002,2024-01-16 08:30:00,4284.0,863,247.0,46.8,3.12,56,69,6.7,21.2,81.2,unfastened,0,NONE,cloudy,clay,night
739,EXC004,OP005,2024-01-16 09:00:00,5682.9,1888,301.1,13.7,9.52,50,65,17.0,2.6,64.9,fastened,0,NONE,sunny,sand,night
740,EXC005,OP004,2024-01-16 09:30:00,4644.8,1377,183.8,46.8,10.06,73,35,11.4,10.9,70.6,fastened,1,NONE,windy,clay,night
741,EXC005,OP002,2024-01-16 10:00:00,835.6,665,295.412720035292,53.2,7.9,19,38,9.8,12.2,43.5,fastened,0,P0100,windy,loam,day
742,EXC004,OP001,2024-01-16 10:30:00,6770.8,1111,240.9,48.5,6.06,15,108,10.8,11.8,84.3,fastened,0,P0100,windy,rock,night
743,EXC004,OP006,2024-01-16 11:00:00,1482.3,2183,273.3,82.5,8.85,66,92,11.3,16.7,104.6590591052349,fastened,0,NONE,windy,sand,day
744,EXC002,OP010,2024-01-16 11:30:00,6142.0,813,297.3,91.5,9.83,39,31,12.8,13.4,102.67450610848685,fastened,0,NONE,sunny,clay,day
745,EXC004,OP002,2024-01-16 12:00:00,2948.5,1331,249.6,79.7,12.15,73,89,10.0,1.7,64.0,fastened,0,NONE,windy,rock,night
746,EXC002,OP005,2024-01-16 12:30:00,6283.8,1521,114.9,60.4,11.99,11,26,15.8,4.0,77.6,fastened,1,NONE,sunny,rock,night
747,EXC003,OP003,2024-01-16 13:00:00,1729.6,750,140.3,56.4,10.14,24,58,15.5,11.7,99.1,fastened,0,NONE,sunny,sand,day
748,EXC002,OP009,2024-01-16 13:30:00,1574.6,881,309.9,66.2,13.47,71,11,8.0,15.3,100.97204564464583,fastened,0,NONE,sunny,loam,night
749,EXC002,OP005,2024-01-16 14:00:00,4026.5,2292,313.1,32.3,12.65,75,81,3.0,11.3,70.6,fastened,0,NONE,sunny,clay,night
750,EXC001,OP010,2024-01-16 14:30:00,360.2,1662,312.8,82.1,2.43,5,30,10.4,7.8,60.2,fastened,0,NONE,sunny,loam,night
751,EXC005,OP003,2024-01-16 15:00:00,1879.8,978,290.56483658618333,86.4,14.37,73,35,11.2,1.1,64.7,fastened,1,P0562,sunny,sand,day
752,EXC001,OP001,2024-01-16 15:30:00,5819.7,699,184.1,30.4,13.43,88,30,9.4,17.3,55.6,fastened,0,NONE,cloudy,sand,day
753,EXC001,OP006,2024-01-16 16:00:00,6715.3,1366,267.1,90.8,5.15,10,30,16.0,10.9,101.0,fastened,1,P0217,cloudy,sand,day
754,EXC005,OP007,2024-01-16 16:30:00,738.2,862,265.6,85.6,0.79,71,18,1.7,11.9,49.0,unfastened,0,NONE,cloudy,sand,day
755,EXC003,OP010,2024-01-16 17:00:00,7068.4,1914,297.8225301295389,45.3,9.26,11,70,5.2,10.3,60.7,fastened,0,NONE,sunny,clay,day
756,EXC003,OP009,2024-01-16 17:30:00,6400.4,951,234.1,91.4,6.86,27,105,15.6,5.8,88.4,fastened,1,P0100,windy,rock,night
757,EXC004,OP009,2024-01-16 18:00:00,6970.5,1906,131.4,16.4,11.37,12,43,16.9,6.1,57.3,fastened,1,NONE,cloudy,sand,day
758,EXC002,OP007,2024-01-16 18:30:00,5617.6,2213,208.5,7.7,8.11,53,95,7.7,1.4,96.5,fastened,0,NONE,cloudy,rock,night
759,EXC001,OP004,2024-01-16 19:00:00,5425.8,659,152.7,38.0,1.61,84,69,3.5,15.6,48.2,fastened,0,NONE,sunny,rock,day
760,EXC004,OP005,2024-01-16 19:30:00,4248.2,647,111.7,58.7,4.05,25,37,7.6,6.0,32.4,fastened,0,P0100,sunny,loam,night
761,EXC001,OP002,2024-01-16 20:00:00,5257.0,2326,117.6,38.4,13.3,29,16,8.2,6.6,77.2,fastened,0,NONE,sunny,clay,night
762,EXC003,OP005,2024-01-16 20:30:00,7361.0,1539,300.4,94.5,1.05,58,96,9.4,21.9,68.1,fastened,1,NONE,windy,sand,day
763,EXC005,OP004,2024-01-16 21:00:00,894.1,1997,293.1567717522309,29.2,11.18,44,12,4.9,8.5,100.0,fastened,0,NONE,sunny,rock,day
764,EXC005,OP001,2024-01-16 21:30:00,2594.5,1176,305.0,31.7,4.73,17,56,5.6,11.2,61.7,fastened,0,NONE,rainy,clay,night
765,EXC002,OP003,2024-01-16 22:00:00,672.4,1138,203.4,65.3,7.06,41,13,11.8,8.5,40.2,fastened,0,NONE,rainy,rock,day
766,EXC004,OP006,2024-01-16 22:30:00,7564.0,1005,190.9,5.4,8.2,41,95,11.2,6.4,54.7,unfastened,0,P0100,sunny,sand,night
767,EXC004,OP004,2024-01-16 23:00:00,3617.6,990,178.8,74.1,4.13,31,118,11.9,0.1,59.5,fastened,0,NONE,cloudy,loam,night
768,EXC003,OP010,2024-01-16 23:30:00,5435.2,1448,235.6,40.9,9.95,48,45,6.8,18.8,101.05546992858471,fastened,0,NONE,sunny,loam,night
769,EXC001,OP005,2024-01-17 00:00:00,6744.8,790,177.3,97.9,10.55,29,44,6.1,10.4,50.6,fastened,1,NONE,sunny,loam,night
770,EXC002,OP010,2024-01-17 00:30:00,7928.9,2115,264.2,70.7,1.73,30,72,6.3,15.8,71.3,fastened,0,P0217,rainy,rock,night
771,EXC004,OP007,2024-01-17 01:00:00,1378.1,1520,276.3,10.0,5.92,70,65,17.1,21.1,98.1,fastened,1,NONE,rainy,rock,night
772,EXC005,OP001,2024-01-17 01:30:00,6416.1,2247,292.7,13.8,11.29,22,51,7.1,0.1,61.8,fastened,0,NONE,cloudy,loam,day
773,EXC001,OP003,2024-01-17 02:00:00,7110.6,1503,153.4,13.4,10.96,29,50,10.9,14.9,78.9,fastened,0,NONE,sunny,loam,night
774,EXC004,OP008,2024-01-17 02:30:00,486.1,1145,215.9,95.5,8.4,12,30,9.4,2.6,47.2,fastened,0,NONE,rainy,rock,night
775,EXC005,OP006,2024-01-17 03:00:00,6057.3,1526,149.2,70.0,11.78,62,37,15.8,10.1,90.1,fastened,0,NONE,windy,loam,day
776,EXC005,OP004,2024-01-17 03:30:00,2902.3,877,108.3,45.6,2.06,63,74,6.6,18.6,50.2,fastened,0,NONE,windy,loam,day
777,EXC003,OP006,2024-01-17 04:00:00,5223.9,2083,255.7,24.0,2.21,61,90,7.8,1.6,73.5,fastened,0,NONE,sunny,clay,day
778,EXC001,OP010,2024-01-17 04:30:00,4161.0,1896,220.8,88.0,10.03,15,92,15.2,21.8,52.5,fastened,0,NONE,rainy,rock,night
779,EXC002,OP004,2024-01-17 05:00:00,2152.0,864,259.3,24.1,10.55,40,66,2.9,12.8,35.1,fastened,0,NONE,sunny,sand,day
780,EXC005,OP001,2024-01-17 05:30:00,1168.2,1647,119.3,72.1,12.31,26,92,10.7,8.7,54.0,fastened,0,NONE,windy,loam,day
781,EXC005,OP004,2024-01-17 06:00:00,1023.9,1568,312.9259814519947,77.5,3.13,68,75,7.2,0.4,45.9,fastened,0,NONE,cloudy,rock,day
782,EXC004,OP010,2024-01-17 06:30:00,916.3,961,318.8,33.0,7.99,30,49,17.7,12.9,97.0,fastened,0,NONE,rainy,loam,night
783,EXC001,OP008,2024-01-17 07:00:00,5138.5,819,202.3,53.0,10.08,37,48,13.0,10.9,50.0,fastened,0,NONE,rainy,sand,day
784,EXC001,OP009,2024-01-17 07:30:00,2876.1,1968,290.5,26.2,3.74,40,67,0.2,4.7,103.1,fastened,0,P0562,rainy,loam,day
785,EXC003,OP010,2024-01-17 08:00:00,1811.4,1075,153.6,41.0,8.0,68,43,15.1,10.8,66.9,fastened,0,NONE,windy,clay,night
786,EXC003,OP002,2024-01-17 08:30:00,5565.9,1534,262.3,96.7,9.76,63,94,12.7,0.3,46.6,fastened,0,NONE,sunny,loam,day
787,EXC001,OP003,2024-01-17 09:00:00,5526.1,1045,293.4,70.8,3.61,73,30,10.1,22.0,59.4,fastened,0,NONE,windy,clay,day
788,EXC004,OP001,2024-01-17 09:30:00,4359.4,1776,279.2,85.4,5.95,38,15,4.3,7.3,43.8,unfastened,0,P0562,cloudy,rock,night
789,EXC003,OP001,2024-01-17 10:00:00,7486.2,688,278.6,56.4,3.64,73,64,2.7,10.6,92.5,fastened,0,NONE,sunny,rock,day
790,EXC001,OP009,2024-01-17 10:30:00,3144.8,1246,201.9,27.7,13.59,78,17,11.3,17.3,39.0,fastened,1,NONE,cloudy,rock,day
791,EXC001,OP010,2024-01-17 11:00:00,6703.3,1584,280.4,72.7,3.93,47,31,7.9,15.7,95.5,fastened,0,P0100,sunny,clay,night
792,EXC003,OP002,2024-01-17 11:30:00,693.6,1390,252.0,52.6,2.25,61,51,15.5,19.5,33.4,fastened,0,NONE,rainy,rock,day
793,EXC004,OP008,2024-01-17 12:00:00,5944.7,1702,129.1,21.8,1.01,81,10,4.7,20.7,52.5,unfastened,0,NONE,cloudy,rock,day
794,EXC005,OP006,2024-01-17 12:30:00,7908.7,924,125.1,44.2,1.15,75,34,11.5,4.2,40.5,fastened,1,NONE,cloudy,loam,night
795,EXC003,OP001,2024-01-17 13:00:00,6788.1,1395,269.8,65.3,3.28,24,69,4.5,8.6,81.4,fastened,0,NONE,cloudy,sand,night
796,EXC002,OP010,2024-01-17 13:30:00,4679.4,1961,237.6,74.9,9.32,64,51,11.5,15.1,68.4,fastened,0,NONE,rainy,loam,day
797,EXC005,OP009,2024-01-17 14:00:00,5051.5,1200,214.3,28.1,0.76,40,108,0.9,1.0,100.5,fastened,0,NONE,windy,rock,night
798,EXC003,OP006,2024-01-17 14:30:00,2891.0,882,299.6,88.2,4.66,13,20,7.1,15.8,57.5,fastened,0,NONE,cloudy,loam,night
799,EXC002,OP008,2024-01-17 15:00:00,5467.9,2125,245.1,41.1,1.34,33,89,3.1,0.1,33.1,fastened,0,NONE,sunny,loam,night
800,EXC003,OP004,2024-01-17 15:30:00,6186.1,2000,187.2,30.8,6.35,88,75,10.9,20.1,87.1,fastened,0,NONE,rainy,sand,night
801,EXC001,OP008,2024-01-17 16:00:00,7986.0,1824,311.71431385470856,23.5,1.2,86,80,5.7,15.8,73.5,fastened,0,NONE,windy,sand,night
802,EXC002,OP005,2024-01-17 16:30:00,3990.5,2036,233.2,81.4,9.31,70,83,13.9,12.4,92.1,fastened,0,NONE,cloudy,loam,day
803,EXC003,OP010,2024-01-17 17:00:00,584.3,2001,267.3,38.6,10.48,89,15,2.1,9.4,62.0,fastened,0,NONE,sunny,loam,night
804,EXC005,OP001,2024-01-17 17:30:00,4807.3,1943,224.2,50.9,11.1,51,97,10.0,21.7,85.4,fastened,0,NONE,windy,loam,day
805,EXC004,OP002,2024-01-17 18:00:00,1040.3,1516,211.9,26.2,3.75,68,46,10.7,16.2,42.8,fastened,0,NONE,cloudy,rock,day
806,EXC004,OP010,2024-01-17 18:30:00,2033.6,634,259.9,70.2,13.09,14,81,0.4,17.8,105.0,fastened,0,NONE,cloudy,rock,night
807,EXC003,OP003,2024-01-17 19:00:00,2697.4,1674,255.2,79.2,10.51,26,42,0.6,18.2,43.0,fastened,0,NONE,cloudy,clay,day
808,EXC001,OP004,2024-01-17 19:30:00,5875.1,1091,282.7,37.2,1.32,15,53,5.5,0.5,92.2,fastened,0,NONE,rainy,sand,night
809,EXC002,OP008,2024-01-17 20:00:00,1552.1,1991,113.8,94.8,6.89,84,87,11.0,1.2,45.9,fastened,0,NONE,sunny,clay,day
810,EXC005,OP002,2024-01-17 20:30:00,1409.4,1443,266.1,7.9,11.63,55,112,17.3,4.4,88.7,fastened,0,P0562,rainy,loam,day
811,EXC001,OP006,2024-01-17 21:00:00,455.2,2229,213.0,17.6,5.01,83,106,1.6,14.4,94.6,fastened,0,NONE,cloudy,clay,day
812,EXC005,OP003,2024-01-17 21:30:00,6998.6,1671,116.4,60.9,6.03,37,89,12.7,13.7,95.7,unfastened,0,NONE,cloudy,loam,night
813,EXC004,OP002,2024-01-17 22:00:00,5578.7,1590,249.4,71.6,9.63,36,69,12.5,7.2,65.7,fastened,0,NONE,sunny,loam,day
814,EXC002,OP010,2024-01-17 22:30:00,415.6,2254,257.6,28.8,1.3,60,68,12.1,21.4,62.2,fastened,0,NONE,windy,sand,day
