task_id,machine_id,operator_id,task_type,estimated_time,actual_time,weather,soil_type,operator_skill,machine_age_yrs,load_weight_t,completed,date
1264,EXC005,OP010,grade,47.0,63.5,sunny,clay,mid,5.7,14.6,0,2024-05-10 00:00:00
1265,EXC004,OP006,load,23.1,53.7,windy,clay,junior,7.9,20.3,1,2024-04-09 00:00:00
1266,EXC003,OP004,compact,49.6,58.9,rainy,loam,mid,4.4,1.4,1,2024-05-06 00:00:00
1267,EXC004,OP009,trench,70.2,78.3,windy,clay,senior,6.6,18.4,1,2024-10-15 00:00:00
1268,EXC005,OP008,grade,46.4,56.6,sunny,clay,mid,3.1,8.2,1,2024-12-22 00:00:00
1269,EXC002,OP007,trench,68.5,90.7,windy,clay,mid,0.4,22.3,1,2024-06-21 00:00:00
1270,EXC001,OP008,trench,69.0,93.4,windy,loam,junior,9.0,8.6,1,2024-08-18 00:00:00
1271,EXC001,OP007,trench,69.1,65.4,cloudy,sand,senior,5.8,18.7,1,2024-08-30 00:00:00
1272,EXC004,OP002,compact,47.3,73.8,sunny,rock,junior,6.1,14.5,1,2024-08-03 00:00:00
1273,EXC003,OP008,grade,45.4,64.3,sunny,rock,mid,6.8,10.0,1,2024-01-21 00:00:00
1274,EXC001,OP009,dig,61.3,81.7,cloudy,clay,junior,9.2,11.0,1,2024-07-30 00:00:00
1275,EXC003,OP010,trench,73.6,83.0,cloudy,rock,senior,11.1,23.6,1,2024-01-17 00:00:00
1276,EXC001,OP010,load,31.9,56.2,cloudy,rock,junior,8.3,10.5,1,2024-07-31 00:00:00
1277,EXC003,OP006,trench,64.3,60.0,sunny,loam,senior,3.4,5.2,1,2024-09-11 00:00:00
1278,EXC001,OP007,trench,68.5,60.6,sunny,sand,senior,1.9,6.0,1,2024-12-03 00:00:00
1279,EXC003,OP007,load,28.6,39.2,rainy,loam,mid,3.9,24.6,1,2024-04-26 00:00:00
1280,EXC005,OP010,grade,40.7,72.9,rainy,sand,junior,2.7,15.8,1,2024-10-18 00:00:00
1281,EXC003,OP007,trench,72.1,68.3,windy,loam,senior,7.9,12.0,1,2024-02-10 00:00:00
1282,EXC004,OP004,grade,49.1,83.5,rainy,rock,junior,13.9,13.5,1,2024-06-02 00:00:00
1283,EXC005,OP005,load,26.0,33.6,cloudy,loam,junior,0.2,16.8,1,2024-11-01 00:00:00
1284,EXC004,OP010,grade,57.5,84.7,windy,clay,junior,10.6,6.4,1,2024-04-07 00:00:00
1285,EXC001,OP004,load,24.2,36.7,sunny,loam,junior,8.1,1.4,1,2024-01-01 00:00:00
1286,EXC001,OP008,dig,46.2,53.2,cloudy,clay,senior,4.2,3.3,0,2024-04-15 00:00:00
1287,EXC001,OP001,dig,53.4,53.1,sunny,loam,mid,0.3,4.7,1,2024-10-28 00:00:00
1288,EXC001,OP005,dig,53.6,78.6,rainy,sand,junior,0.6,10.1,1,2024-08-11 00:00:00
1289,EXC003,OP006,grade,45.2,72.7,rainy,loam,junior,14.1,12.6,1,2024-06-03 00:00:00
1290,EXC005,OP005,compact,35.4,66.1,windy,clay,junior,11.7,24.2,1,2024-02-25 00:00:00
1291,EXC004,OP005,load,20.3,58.5,rainy,rock,junior,2.9,18.6,1,2024-06-17 00:00:00
1292,EXC004,OP004,compact,40.4,65.4,sunny,rock,mid,14.3,12.7,0,2024-04-15 00:00:00
1293,EXC003,OP008,load,28.2,36.1,cloudy,clay,mid,6.9,10.9,1,2024-08-08 00:00:00
1294,EXC002,OP009,compact,38.7,37.5,cloudy,loam,senior,9.4,18.5,1,2024-02-24 00:00:00
1295,EXC001,OP008,dig,59.2,75.9,cloudy,clay,mid,7.5,1.1,1,2024-02-04 00:00:00
1296,EXC002,OP005,compact,36.2,54.4,rainy,loam,mid,5.3,10.2,1,2024-07-31 00:00:00
1297,EXC001,OP004,compact,35.5,79.4,rainy,rock,mid,4.0,5.9,1,2024-11-18 00:00:00
1298,EXC005,OP003,compact,40.7,43.2,cloudy,clay,senior,8.3,18.7,1,2024-07-21 00:00:00
1299,EXC004,OP006,grade,44.4,44.8,cloudy,sand,mid,1.5,21.8,1,2024-03-26 00:00:00
1300,EXC003,OP009,load,36.4,56.3,sunny,clay,junior,11.5,8.3,1,2024-02-12 00:00:00
1301,EXC005,OP001,dig,56.8,47.6,cloudy,sand,senior,3.4,23.6,1,2024-12-12 00:00:00
1302,EXC003,OP007,grade,59.0,77.6,rainy,sand,mid,10.2,11.3,1,2024-04-26 00:00:00
1303,EXC005,OP001,compact,47.4,85.0,windy,rock,senior,11.8,21.7,1,2024-07-01 00:00:00
1304,EXC002,OP005,load,34.6,45.4,rainy,clay,senior,2.6,13.8,1,2024-03-25 00:00:00
1305,EXC001,OP010,dig,59.1,68.3,cloudy,clay,mid,8.1,22.4,1,2024-07-13 00:00:00
1306,EXC001,OP001,compact,42.6,51.2,cloudy,sand,junior,13.9,4.8,1,2024-01-28 00:00:00
1307,EXC002,OP006,dig,58.4,66.1,sunny,clay,mid,3.8,22.9,1,2024-04-14 00:00:00
1308,EXC003,OP009,dig,56.5,65.0,sunny,clay,mid,4.2,9.3,1,2024-11-13 00:00:00
1309,EXC004,OP010,load,26.8,42.0,windy,sand,senior,10.3,15.9,1,2024-09-02 00:00:00
1310,EXC003,OP004,compact,40.2,51.0,windy,clay,mid,9.1,6.3,1,2024-11-28 00:00:00
1311,EXC004,OP008,load,35.2,37.1,sunny,rock,senior,2.6,8.0,1,2024-03-04 00:00:00
1312,EXC004,OP007,trench,69.0,98.1,rainy,clay,mid,9.0,21.1,1,2024-08-10 00:00:00
1313,EXC002,OP010,trench,65.7,68.6,windy,sand,senior,14.8,15.8,1,2024-03-17 00:00:00
1314,EXC004,OP009,grade,44.5,74.8,windy,loam,junior,14.6,7.0,1,2024-09-04 00:00:00
1315,EXC005,OP004,load,29.2,39.3,sunny,sand,junior,10.8,23.7,1,2024-01-28 00:00:00
1316,EXC003,OP002,dig,56.0,79.5,sunny,rock,mid,4.3,6.6,1,2024-12-30 00:00:00
1317,EXC005,OP008,dig,56.5,68.7,windy,sand,junior,8.5,4.9,1,2024-01-29 00:00:00
1318,EXC002,OP002,load,39.6,47.3,cloudy,clay,mid,6.2,14.7,1,2024-12-23 00:00:00
1319,EXC003,OP007,trench,64.1,68.5,windy,clay,senior,3.6,13.8,1,2024-05-10 00:00:00
1320,EXC005,OP002,load,25.7,40.4,windy,sand,junior,0.8,3.7,1,2024-07-04 00:00:00
1321,EXC002,OP007,grade,41.1,47.0,sunny,clay,senior,12.9,17.8,1,2024-05-15 00:00:00
1322,EXC004,OP003,grade,42.9,51.1,rainy,clay,senior,2.0,1.2,0,2024-10-04 00:00:00
1323,EXC001,OP010,grade,44.5,50.2,cloudy,rock,senior,9.3,15.8,1,2024-02-23 00:00:00
1324,EXC001,OP003,dig,57.4,69.6,rainy,loam,mid,7.0,22.8,1,2024-11-23 00:00:00
1325,EXC004,OP008,load,20.8,45.4,cloudy,rock,senior,11.7,4.7,1,2024-05-11 00:00:00
1326,EXC001,OP008,grade,38.6,77.1,rainy,rock,junior,9.3,18.0,1,2024-06-17 00:00:00
1327,EXC003,OP008,trench,77.6,106.5,rainy,sand,junior,10.3,22.9,1,2024-10-08 00:00:00
1328,EXC004,OP001,grade,50.1,65.6,cloudy,clay,junior,7.5,3.3,1,2024-07-06 00:00:00
1329,EXC003,OP003,trench,73.0,67.4,cloudy,sand,senior,8.2,19.0,1,2024-10-26 00:00:00
1330,EXC004,OP003,compact,36.3,75.4,cloudy,rock,junior,14.3,11.3,1,2024-03-05 00:00:00
1331,EXC002,OP007,load,32.7,51.1,cloudy,clay,junior,9.0,22.8,1,2024-05-08 00:00:00
1332,EXC001,OP005,load,29.4,43.7,cloudy,sand,junior,4.8,7.3,1,2024-08-08 00:00:00
1333,EXC003,OP002,compact,31.9,45.1,sunny,loam,junior,13.1,16.5,1,2024-08-21 00:00:00
1334,EXC004,OP006,load,37.0,57.0,sunny,sand,junior,10.4,16.8,1,2024-12-13 00:00:00
1335,EXC002,OP010,load,34.4,68.3,sunny,clay,junior,12.4,7.5,1,2024-03-01 00:00:00
1336,EXC003,OP010,grade,36.9,52.3,cloudy,clay,mid,14.0,17.4,1,2024-04-21 00:00:00
1337,EXC003,OP006,compact,37.9,84.0,sunny,rock,junior,11.4,8.9,1,2024-03-13 00:00:00
1338,EXC001,OP005,grade,42.2,61.6,rainy,clay,junior,11.9,23.2,1,2024-12-10 00:00:00
1339,EXC003,OP002,dig,53.9,68.4,cloudy,loam,junior,0.9,22.5,1,2024-05-29 00:00:00
1340,EXC002,OP005,load,24.9,45.6,windy,clay,mid,10.4,11.0,1,2024-04-03 00:00:00
1341,EXC001,OP009,compact,36.1,29.7,cloudy,sand,senior,4.0,11.7,1,2024-05-18 00:00:00
1342,EXC003,OP001,grade,47.9,62.9,rainy,loam,senior,11.4,3.4,1,2024-10-05 00:00:00
1343,EXC005,OP010,compact,44.0,77.2,rainy,clay,junior,5.3,13.2,0,2024-10-05 00:00:00
1344,EXC001,OP001,compact,42.9,73.7,rainy,loam,junior,11.4,3.0,1,2024-08-07 00:00:00
1345,EXC001,OP004,compact,34.8,62.5,sunny,clay,junior,12.2,9.1,1,2024-02-23 00:00:00
1346,EXC002,OP001,trench,55.4,68.9,sunny,clay,mid,10.2,5.7,1,2024-11-27 00:00:00
1347,EXC002,OP006,dig,54.8,100.1,rainy,clay,junior,13.9,10.9,1,2024-02-06 00:00:00
1348,EXC001,OP001,compact,36.0,55.0,rainy,clay,senior,4.4,3.6,1,2024-07-08 00:00:00
1349,EXC005,OP009,trench,70.1,72.8,sunny,loam,mid,1.5,6.7,1,2024-08-08 00:00:00
1350,EXC001,OP006,trench,80.3,94.1,windy,loam,junior,14.2,5.2,1,2024-07-30 00:00:00
1351,EXC003,OP002,compact,40.0,74.2,rainy,sand,junior,14.6,6.8,0,2024-12-05 00:00:00
1352,EXC002,OP007,trench,75.3,73.3,cloudy,loam,senior,7.8,14.3,1,2024-08-13 00:00:00
1353,EXC001,OP007,compact,33.2,48.4,sunny,rock,mid,3.9,13.8,1,2024-12-09 00:00:00
1354,EXC002,OP005,dig,43.1,60.5,windy,sand,junior,7.4,19.5,1,2024-08-06 00:00:00
1355,EXC005,OP009,compact,40.0,38.5,cloudy,sand,mid,6.3,12.1,0,2024-09-17 00:00:00
1356,EXC003,OP010,dig,50.3,67.9,rainy,sand,mid,5.4,7.5,1,2024-02-09 00:00:00
1357,EXC004,OP007,trench,68.7,75.9,windy,clay,mid,12.5,14.7,1,2024-08-14 00:00:00
1358,EXC005,OP010,trench,79.4,102.6,cloudy,rock,senior,13.2,15.9,1,2024-07-17 00:00:00
1359,EXC002,OP003,grade,48.1,44.2,cloudy,sand,senior,6.4,7.9,1,2024-08-21 00:00:00
1360,EXC005,OP010,load,30.9,48.3,rainy,loam,junior,3.6,6.9,1,2024-09-03 00:00:00
1361,EXC003,OP005,grade,34.6,65.0,sunny,rock,junior,11.0,14.6,1,2024-08-20 00:00:00
1362,EXC002,OP004,trench,76.7,111.3,rainy,rock,junior,7.5,14.9,0,2024-06-04 00:00:00
1363,EXC005,OP009,dig,54.9,80.2,rainy,clay,mid,10.8,8.0,1,2024-11-04 00:00:00
1364,EXC002,OP004,load,33.4,37.6,sunny,loam,mid,12.9,1.2,1,2024-10-03 00:00:00
1365,EXC002,OP009,trench,67.0,70.2,cloudy,clay,mid,3.4,16.0,1,2024-09-11 00:00:00
1366,EXC005,OP004,trench,60.1,52.0,cloudy,sand,senior,7.6,20.8,1,2024-12-29 00:00:00
1367,EXC003,OP004,grade,42.7,51.3,sunny,rock,senior,1.5,10.1,1,2024-06-25 00:00:00
1368,EXC005,OP006,dig,54.4,80.0,rainy,sand,junior,8.7,10.4,1,2024-04-06 00:00:00
1369,EXC001,OP009,dig,52.4,58.9,rainy,loam,mid,5.2,14.4,1,2024-06-15 00:00:00
1370,EXC005,OP001,trench,61.3,75.0,rainy,loam,senior,8.3,11.7,1,2024-12-28 00:00:00
1371,EXC005,OP002,load,35.1,101.1,rainy,rock,junior,13.0,13.1,1,2024-12-15 00:00:00
1372,EXC004,OP008,load,31.7,42.0,cloudy,clay,senior,10.4,17.2,1,2024-11-20 00:00:00
1373,EXC004,OP002,load,38.6,41.9,sunny,sand,senior,14.3,12.6,1,2024-08-04 00:00:00
1374,EXC002,OP001,dig,51.9,60.7,windy,loam,junior,5.6,10.0,0,2024-06-23 00:00:00
1375,EXC005,OP003,grade,45.0,67.4,sunny,clay,junior,2.7,12.7,1,2024-08-24 00:00:00
1376,EXC003,OP003,compact,36.1,67.6,rainy,rock,mid,2.2,11.9,1,2024-06-19 00:00:00
1377,EXC003,OP002,trench,62.5,59.4,cloudy,loam,senior,13.5,14.4,1,2024-03-20 00:00:00
1378,EXC002,OP002,trench,66.9,90.6,windy,clay,junior,6.3,1.6,1,2024-06-23 00:00:00
1379,EXC002,OP009,trench,63.8,87.1,rainy,loam,mid,10.3,11.7,0,2024-03-05 00:00:00
1380,EXC002,OP008,dig,55.3,62.9,sunny,sand,junior,4.0,6.1,1,2024-06-30 00:00:00
1381,EXC005,OP002,trench,68.3,66.0,cloudy,sand,mid,8.7,14.7,1,2024-02-05 00:00:00
1382,EXC002,OP007,compact,34.7,38.9,windy,sand,senior,1.6,23.6,1,2024-11-24 00:00:00
1383,EXC003,OP007,grade,50.6,61.6,cloudy,sand,mid,11.9,6.7,1,2024-01-02 00:00:00
1384,EXC001,OP007,compact,47.7,60.3,cloudy,sand,junior,1.0,4.5,1,2024-01-03 00:00:00
1385,EXC005,OP007,load,33.8,44.4,windy,sand,junior,0.4,6.2,1,2024-05-18 00:00:00
1386,EXC001,OP010,grade,43.5,47.6,windy,loam,mid,0.7,19.6,1,2024-05-29 00:00:00
1387,EXC003,OP003,dig,57.2,88.5,rainy,sand,junior,8.2,10.8,1,2024-09-17 00:00:00
1388,EXC002,OP007,trench,72.5,90.3,windy,sand,junior,6.5,15.9,1,2024-02-01 00:00:00
1389,EXC002,OP006,compact,40.9,55.8,windy,rock,senior,3.6,24.6,1,2024-02-12 00:00:00
1390,EXC002,OP007,grade,47.2,68.0,cloudy,clay,junior,0.1,23.0,1,2024-09-01 00:00:00
1391,EXC001,OP008,dig,61.2,72.9,sunny,clay,mid,12.8,19.6,0,2024-05-20 00:00:00
1392,EXC005,OP005,compact,38.1,62.9,windy,rock,junior,9.7,8.0,1,2024-07-29 00:00:00
1393,EXC002,OP004,trench,74.3,85.8,rainy,clay,senior,7.4,15.0,1,2024-06-07 00:00:00
1394,EXC005,OP004,grade,43.3,59.9,sunny,rock,mid,3.9,7.5,0,2024-03-30 00:00:00
1395,EXC004,OP001,compact,34.5,43.1,cloudy,sand,mid,9.6,17.9,0,2024-07-16 00:00:00
1396,EXC002,OP010,dig,49.6,80.3,rainy,loam,junior,14.6,13.5,1,2024-07-03 00:00:00
1397,EXC002,OP006,compact,28.6,45.3,windy,clay,senior,14.1,11.9,1,2024-06-11 00:00:00
1398,EXC005,OP009,dig,55.8,95.1,rainy,sand,junior,12.7,9.2,1,2024-11-12 00:00:00
1399,EXC003,OP005,dig,59.4,61.4,sunny,loam,mid,10.4,11.6,1,2024-02-21 00:00:00
1400,EXC002,OP008,grade,53.0,47.5,windy,sand,senior,8.1,7.6,1,2024-06-20 00:00:00
1401,EXC001,OP003,compact,28.5,39.5,cloudy,clay,senior,13.2,3.5,1,2024-10-26 00:00:00
1402,EXC004,OP005,dig,52.3,64.5,rainy,clay,senior,13.6,11.0,1,2024-08-22 00:00:00
1403,EXC003,OP007,trench,64.9,84.4,cloudy,rock,mid,6.4,1.1,0,2024-06-02 00:00:00
1404,EXC001,OP003,compact,40.2,77.2,rainy,rock,junior,1.9,11.1,1,2024-07-30 00:00:00
1405,EXC002,OP007,dig,55.9,79.6,sunny,loam,junior,11.3,15.1,1,2024-10-12 00:00:00
1406,EXC003,OP002,trench,72.5,75.2,sunny,loam,mid,13.3,17.5,1,2024-12-05 00:00:00
1407,EXC002,OP004,dig,50.8,65.6,sunny,clay,senior,13.2,23.7,1,2024-12-23 00:00:00
1408,EXC005,OP010,load,25.8,30.3,sunny,clay,senior,13.4,4.1,1,2024-09-08 00:00:00
1409,EXC003,OP005,trench,71.0,99.0,rainy,sand,junior,11.9,3.4,1,2024-11-29 00:00:00
1410,EXC001,OP009,compact,48.5,45.7,sunny,clay,senior,5.9,11.8,1,2024-12-29 00:00:00
1411,EXC002,OP010,grade,60.7,71.2,cloudy,sand,mid,11.0,7.9,1,2024-11-12 00:00:00
1412,EXC004,OP009,trench,78.4,103.5,cloudy,rock,junior,7.9,24.5,1,2024-11-11 00:00:00
1413,EXC004,OP004,dig,56.6,69.7,windy,clay,senior,14.7,12.7,1,2024-08-26 00:00:00
1414,EXC002,OP002,compact,40.7,42.7,cloudy,clay,senior,9.7,21.8,1,2024-05-01 00:00:00
1415,EXC003,OP009,trench,73.8,81.3,sunny,sand,mid,12.2,24.0,1,2024-01-23 00:00:00
1416,EXC004,OP002,load,40.8,42.5,sunny,rock,senior,4.9,24.5,1,2024-05-26 00:00:00
1417,EXC004,OP009,compact,38.7,59.8,windy,rock,mid,4.4,6.2,1,2024-10-22 00:00:00
1418,EXC005,OP002,load,31.5,67.3,rainy,clay,junior,5.1,13.3,1,2024-06-26 00:00:00
1419,EXC004,OP005,dig,61.0,78.4,sunny,rock,senior,0.9,5.3,1,2024-12-17 00:00:00
1420,EXC005,OP009,load,27.0,54.3,windy,clay,junior,6.9,13.8,1,2024-12-08 00:00:00
1421,EXC003,OP008,grade,43.3,61.7,cloudy,rock,senior,7.2,6.1,1,2024-10-23 00:00:00
1422,EXC001,OP010,load,29.7,41.6,sunny,sand,junior,2.7,9.8,1,2024-09-26 00:00:00
1423,EXC005,OP006,compact,42.6,36.9,sunny,sand,senior,6.0,8.4,0,2024-01-20 00:00:00
1424,EXC003,OP005,grade,43.0,60.4,windy,rock,senior,10.7,1.5,1,2024-09-10 00:00:00
1425,EXC001,OP008,trench,66.6,95.8,sunny,rock,mid,14.5,2.5,1,2024-11-11 00:00:00
1426,EXC003,OP003,trench,68.3,58.3,sunny,sand,senior,5.7,12.4,1,2024-10-19 00:00:00
1427,EXC002,OP009,trench,72.7,64.5,cloudy,sand,senior,9.4,11.1,1,2024-05-17 00:00:00
1428,EXC001,OP001,compact,44.9,75.2,rainy,clay,junior,0.4,4.0,1,2024-08-01 00:00:00
1429,EXC004,OP002,dig,46.2,53.9,sunny,clay,mid,2.5,19.1,1,2024-11-16 00:00:00
1430,EXC001,OP009,trench,71.8,80.1,sunny,clay,mid,9.5,16.6,1,2024-11-23 00:00:00
1431,EXC002,OP001,load,31.6,51.4,windy,sand,junior,2.4,6.7,1,2024-08-29 00:00:00
1432,EXC003,OP010,dig,51.6,68.8,cloudy,clay,senior,10.2,11.9,1,2024-08-31 00:00:00
1433,EXC002,OP008,trench,72.7,82.8,rainy,sand,senior,3.1,1.2,1,2024-09-09 00:00:00
1434,EXC003,OP002,trench,69.2,78.5,cloudy,loam,junior,5.9,24.6,1,2024-06-18 00:00:00
1435,EXC003,OP004,trench,69.8,92.8,rainy,clay,senior,7.1,12.2,1,2024-08-19 00:00:00
1436,EXC004,OP003,compact,52.9,56.6,windy,loam,mid,9.6,10.9,1,2024-02-02 00:00:00
1437,EXC001,OP003,dig,56.8,61.2,rainy,sand,senior,3.5,4.9,1,2024-08-01 00:00:00
1438,EXC005,OP009,grade,41.9,55.3,cloudy,rock,mid,0.7,2.6,1,2024-10-07 00:00:00
1439,EXC002,OP009,load,32.3,56.3,cloudy,rock,mid,3.3,1.1,1,2024-08-31 00:00:00
1440,EXC005,OP003,dig,56.6,66.9,rainy,loam,mid,2.9,22.2,1,2024-07-15 00:00:00
1441,EXC001,OP001,grade,48.1,42.5,windy,loam,senior,1.9,5.4,1,2024-01-03 00:00:00
1442,EXC003,OP008,compact,38.9,58.1,rainy,loam,mid,13.1,13.3,1,2024-08-10 00:00:00
1443,EXC004,OP004,dig,53.4,54.8,sunny,loam,mid,12.2,10.7,1,2024-07-14 00:00:00
1444,EXC003,OP004,load,33.5,32.0,cloudy,loam,mid,0.6,24.2,0,2024-04-09 00:00:00
1445,EXC003,OP008,grade,41.1,43.9,sunny,loam,mid,3.9,23.1,0,2024-03-08 00:00:00
1446,EXC001,OP002,compact,33.2,75.4,rainy,rock,mid,14.0,20.1,1,2024-11-09 00:00:00
1447,EXC001,OP008,trench,70.3,95.3,rainy,loam,junior,5.0,12.8,1,2024-08-07 00:00:00
1448,EXC002,OP009,trench,65.5,68.9,windy,loam,senior,0.6,23.5,1,2024-09-01 00:00:00
1449,EXC004,OP002,trench,74.7,97.3,cloudy,rock,mid,1.9,3.8,1,2024-10-27 00:00:00
1450,EXC002,OP003,compact,40.6,53.5,sunny,rock,mid,9.2,1.1,0,2024-09-26 00:00:00
1451,EXC004,OP005,dig,50.4,70.3,windy,sand,junior,14.9,20.9,1,2024-09-16 00:00:00
1452,EXC005,OP002,dig,60.7,71.5,rainy,loam,mid,7.6,16.8,1,2024-08-04 00:00:00
1453,EXC005,OP010,dig,65.2,76.7,cloudy,clay,mid,9.9,6.7,1,2024-06-17 00:00:00
1454,EXC002,OP009,dig,55.9,71.8,cloudy,rock,mid,7.7,2.4,1,2024-04-17 00:00:00
1455,EXC003,OP007,load,30.1,56.8,rainy,clay,junior,6.1,1.3,1,2024-08-24 00:00:00
1456,EXC005,OP010,grade,52.9,65.6,cloudy,rock,mid,5.2,5.2,1,2024-10-30 00:00:00
1457,EXC003,OP003,trench,75.5,106.7,windy,clay,junior,11.4,12.4,1,2024-08-23 00:00:00
1458,EXC002,OP004,dig,64.5,65.9,windy,sand,mid,9.4,15.4,1,2024-08-18 00:00:00
1459,EXC005,OP002,trench,70.8,70.8,sunny,sand,mid,5.0,17.9,1,2024-09-07 00:00:00
1460,EXC001,OP009,dig,53.4,68.0,cloudy,rock,senior,9.6,5.4,1,2024-12-24 00:00:00
1461,EXC004,OP005,trench,66.2,77.7,sunny,loam,junior,13.8,10.7,1,2024-11-11 00:00:00
1462,EXC002,OP005,dig,56.1,73.9,sunny,clay,mid,11.9,21.1,0,2024-04-08 00:00:00
1463,EXC001,OP006,grade,39.3,38.1,windy,sand,senior,7.7,11.8,1,2024-08-28 00:00:00
1464,EXC004,OP003,dig,46.1,80.0,rainy,clay,junior,13.1,4.6,1,2024-12-03 00:00:00
1465,EXC003,OP008,dig,59.1,81.4,windy,loam,junior,3.8,7.5,1,2024-09-08 00:00:00
1466,EXC001,OP010,grade,49.1,74.4,windy,rock,mid,9.9,18.9,1,2024-12-08 00:00:00
1467,EXC001,OP010,grade,40.4,49.8,sunny,rock,senior,7.4,1.2,1,2024-12-14 00:00:00
1468,EXC001,OP003,grade,44.8,54.6,cloudy,loam,mid,14.5,22.3,1,2024-09-06 00:00:00
1469,EXC005,OP007,grade,46.2,55.7,sunny,sand,junior,6.7,12.8,1,2024-02-24 00:00:00
1470,EXC001,OP010,compact,36.0,59.3,cloudy,rock,mid,8.4,17.6,1,2024-04-21 00:00:00
1471,EXC004,OP003,compact,39.8,59.7,cloudy,clay,senior,12.7,16.3,1,2024-11-23 00:00:00
1472,EXC004,OP006,grade,51.1,73.6,rainy,sand,mid,14.0,16.3,1,2024-08-17 00:00:00
1473,EXC004,OP007,compact,36.9,35.7,cloudy,sand,mid,2.4,19.3,1,2024-03-06 00:00:00
1474,EXC003,OP005,grade,43.6,54.9,windy,rock,senior,3.7,9.8,1,2024-11-12 00:00:00
1475,EXC003,OP002,load,28.5,44.6,windy,sand,junior,11.0,7.6,1,2024-08-11 00:00:00
1476,EXC003,OP005,trench,68.2,83.9,cloudy,rock,mid,8.9,23.6,0,2024-06-03 00:00:00
1477,EXC003,OP006,load,27.9,34.6,windy,loam,senior,14.6,11.1,1,2024-08-29 00:00:00
1478,EXC004,OP003,load,24.9,28.2,cloudy,clay,senior,9.0,9.7,1,2024-09-25 00:00:00
1479,EXC002,OP005,load,30.4,23.5,cloudy,loam,senior,5.0,22.6,1,2024-10-02 00:00:00
1480,EXC005,OP005,dig,54.0,62.9,windy,loam,mid,6.7,7.4,1,2024-12-26 00:00:00
1481,EXC005,OP003,grade,47.0,85.7,cloudy,rock,junior,6.9,2.0,1,2024-10-19 00:00:00
1482,EXC005,OP002,trench,63.9,92.3,windy,clay,junior,9.0,5.0,1,2024-02-18 00:00:00
1483,EXC004,OP010,dig,48.6,86.7,sunny,rock,junior,3.3,11.5,1,2024-03-07 00:00:00
1484,EXC001,OP009,load,26.3,53.0,cloudy,rock,junior,9.4,19.8,1,2024-11-15 00:00:00
1485,EXC002,OP003,grade,43.1,60.7,rainy,loam,senior,3.6,15.2,1,2024-08-04 00:00:00
1486,EXC003,OP009,compact,44.0,71.1,cloudy,clay,junior,10.9,2.6,1,2024-08-01 00:00:00
1487,EXC002,OP006,grade,48.7,73.2,cloudy,rock,junior,8.0,21.6,1,2024-03-18 00:00:00
1488,EXC004,OP008,dig,51.3,84.9,cloudy,rock,junior,6.8,4.6,1,2024-10-19 00:00:00
1489,EXC001,OP002,trench,68.8,90.2,rainy,clay,mid,12.7,17.9,1,2024-04-03 00:00:00
1490,EXC003,OP006,grade,42.5,62.2,windy,sand,junior,0.1,2.0,1,2024-09-08 00:00:00
1491,EXC005,OP005,dig,53.7,65.0,sunny,clay,mid,9.6,4.2,1,2024-05-09 00:00:00
1492,EXC002,OP003,trench,74.0,89.7,sunny,clay,junior,0.3,3.7,1,2024-02-13 00:00:00
1493,EXC005,OP001,trench,67.6,91.7,windy,rock,senior,5.3,11.5,1,2024-07-04 00:00:00
1494,EXC002,OP001,dig,53.2,60.5,cloudy,clay,senior,14.2,16.7,1,2024-04-06 00:00:00
1495,EXC001,OP002,load,36.9,53.6,cloudy,clay,junior,13.4,16.5,1,2024-05-19 00:00:00
1496,EXC004,OP004,grade,40.8,35.3,windy,loam,senior,7.8,6.5,1,2024-05-14 00:00:00
1497,EXC004,OP009,load,32.9,37.7,cloudy,loam,mid,9.9,24.4,1,2024-06-19 00:00:00
1498,EXC003,OP009,dig,46.1,65.8,sunny,rock,senior,4.0,1.8,1,2024-11-03 00:00:00
1499,EXC005,OP009,compact,34.1,61.3,rainy,sand,junior,12.0,4.6,1,2024-08-22 00:00:00
1500,EXC004,OP009,trench,63.0,66.9,cloudy,sand,senior,12.8,2.2,1,2024-03-10 00:00:00
